name,free_bikes,empty_slots,slots,altitude,ebikes,has_ebikes,normal_bikes,payment,payment-terminal,renting,returning,uid,last_updated,address,timestamp,latitude,longitude,id
Front St W / Blue Jays Way,9,5,15,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7059,1670103574,Front St W / Blue Jays Way,2022-12-03T21:42:40.807000Z,43.643473,-79.390477,c955acbcda8513471837f2aa55a98fb1
Metro Hall Plaza,22,5,27,,0,True,22,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7053,1670103654,Metro Hall Plaza,2022-12-03T21:42:40.809000Z,43.645859,-79.38783,6d07f3c1d79ff6816c5c04a7def6e6eb
Parliament St / Gerrard St,19,4,23,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7056,1670103541,Parliament St / Gerrard St,2022-12-03T21:42:40.811000Z,43.662132,-79.3656796,832ed21684e41502666f993fae2eeb87
Navy Wharf Ct. / Bremner Blvd.,1,10,11,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7054,1670103527,Navy Wharf Ct. / Bremner Blvd.,2022-12-03T21:42:40.812000Z,43.640722,-79.391051,019e5937c3fc120cee906770bca8fa69
Jarvis St / Carlton St,0,14,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7055,1670103552,Jarvis St / Carlton St,2022-12-03T21:42:40.813000Z,43.66207,-79.37617,3754aff9599513c7ba4e4649ea3818dd
Lake Shore Blvd E / Knox Ave,10,1,11,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7319,1670103495,Lake Shore Blvd E / Knox Ave,2022-12-03T21:42:40.814000Z,43.660206,-79.3244,e0ae749c309ee887012688bbd69c8b10
Hubbard Blvd. / Glen Manor Dr.,12,3,15,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7318,1670103496,Hubbard Blvd. / Glen Manor Dr.,2022-12-03T21:42:40.815000Z,43.668633,-79.291162,ee45e3b6a9f07f4581d82c06d9bd5f51
Yonge St / Dundonald St - SMART,1,10,12,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7272,1670103734,Yonge St / Dundonald St,2022-12-03T21:42:40.840000Z,43.665801,-79.384796,af0a7227a67fe55fb0c12597326e6b3b
Bay St / Charles St - SMART,11,9,20,0.0,0,True,11,"['key', 'transitcard', 'phone']",False,1,1,7273,1670103539,Bay St / Charles St W,2022-12-03T21:42:40.841000Z,43.668153,-79.38891,4f8770c2a0ee3962babd83913df2e99c
Church St / Dundas St E - SMART,4,10,15,0.0,0,True,4,"['key', 'transitcard', 'phone']",False,1,1,7270,1670103696,Church St / Dundas St E,2022-12-03T21:42:40.841000Z,43.657024,-79.377257,d70594ad9c923bbbae6602d2dff4d154
Yonge St / Alexander St - SMART,2,16,18,0.0,0,True,2,"['key', 'transitcard', 'phone']",False,1,1,7271,1670103628,Yonge St / Alexander St,2022-12-03T21:42:40.334000Z,43.662862,-79.383572,9a5a9a00b6f0cb77047f37e70887d891
Queen St W / James St,7,3,11,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7275,1670103519,Queen St W / James St,2022-12-03T21:42:40.848000Z,43.652276,-79.380701,6e89f1a3d62be9382436766e8177c448
Eglinton Ave W / Henning Ave SMART,9,11,20,0.0,0,True,9,"['key', 'transitcard', 'phone']",False,1,1,7371,1670103510,Eglinton Ave W / Henning Ave SMART,2022-12-03T21:42:40.850000Z,43.7063473,-79.40161,f0af815a9e6c12bd0382843e03fd322f
Balliol St / Yonge St  SMART,1,19,20,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7377,1670103501,Balliol St / Yonge St SMART,2022-12-03T21:42:40.858000Z,43.6978701,-79.39419,b3786025b3e4a46d9a21d6b82087cd12
Frobisher Ave / Lascelles Blvd,6,13,19,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7376,1670103549,Frobisher Ave / Lascelles Blvd,2022-12-03T21:42:40.859000Z,43.696708,-79.40045,44bdbe8a2ac75fbe4cc0edf41fe1d4fa
Front St E / Scott St,8,1,10,0.0,0,True,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7375,1670103722,Front St E / Scott St,2022-12-03T21:42:40.860000Z,43.6476616,-79.37549,ba979c39b60f1144fc9dd91faaeeea64
Frederick St / The Esplanade,18,0,19,0.0,0,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7374,1670103514,Frederick St / The Esplanade,2022-12-03T21:42:40.860000Z,43.6487245,-79.36839,eb9f4cf130feebf9af0dc0225411eb98
Riverdale Park South (Broadview Ave),10,4,15,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7098,1670103604,Riverdale Park South (Broadview Ave),2022-12-03T21:42:40.876000Z,43.667819,-79.35347,8fa4c8b1ddf121e11c9745205bc18c01
Sherbourne St / Carlton St (Allan Gardens),0,14,17,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7014,1670103574,Sherbourne St / Carlton St (Allan Gardens),2022-12-03T21:42:40.880000Z,43.663102,-79.373181,7fac6bfdffa0a7b4ff8a3f1ebd78da81
King St W / Bay St (West Side),26,12,39,0.0,0,True,26,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7015,1670103486,King St W / Bay St (West Side),2022-12-03T21:42:40.881000Z,43.64852,-79.380576,52d497af695140c759b28d7bf63e94f4
Elizabeth St / Edward St (Bus Terminal),11,3,15,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7012,1670103739,Elizabeth St / Edward St (Bus Terminal),2022-12-03T21:42:40.881000Z,43.656026,-79.385327,ee2e9277d3e8a86acbfdda0e395d1378
King St W / Spadina Ave,15,3,19,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7010,1670103632,King St W / Spadina Ave,2022-12-03T21:42:40.882000Z,43.645323,-79.395003,90d36d6e81fff926a434e196e0a43d53
Glen Edyth Dr / Davenport Rd,0,13,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7139,1670103705,Glen Edyth Dr / Davenport Rd,2022-12-03T21:42:40.893000Z,43.677778,-79.405556,14d5d7e0f5a8e23c9b50f62ea39f725c
Queens Quay / Yonge St,26,4,31,0.0,0,True,26,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7168,1670103679,Queens Quay / Yonge St,2022-12-03T21:42:40.894000Z,43.641646,-79.375308,3bfbe7d9edced07da6dd283495fb8170
Front St W / Bay St (North Side),10,0,11,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7169,1670103559,Front St W / Bay St (North Side),2022-12-03T21:42:40.895000Z,43.646162,-79.378912,58c0d439a59414e5e23bf5021e264d79
Danforth Ave / Westlake Ave,5,10,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7085,1670103529,Danforth Ave / Westlake Ave,2022-12-03T21:42:40.896000Z,43.687323,-79.304848,f36d8ed5ff407fc4eab6c9cc344661f9
Jarvis St / Isabella St,7,16,23,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7031,1670103569,Jarvis St / Isabella St,2022-12-03T21:42:40.899000Z,43.668991,-79.379385,15fc89637ebe1c3e63fbe123d70819ee
Yonge St / Wood St,1,13,15,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7163,1670103593,Yonge St / Wood St,2022-12-03T21:42:40.908000Z,43.6622222,-79.3825,ef0363fb67db85c62cfe83b7032ade5b
King St W / Tecumseth St,7,6,15,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7160,1670103648,King St W / Tecumseth St,2022-12-03T21:42:40.911000Z,43.64333333333333,-79.40555555555557,9fcbcd2e313ddf16bc7200bede80e9a6
Beverley St / College St,0,23,23,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7161,1670103511,Beverley St / College St,2022-12-03T21:42:40.912000Z,43.6575,-79.39527777777778,f5506a406fb49a19088bedd1d8e9cd2f
Queen St E / George St (Moss Park),12,4,17,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7167,1670103557,Queen St E / George St (Moss Park),2022-12-03T21:42:40.913000Z,43.6544444,-79.3711111111111,07bbc8b9823872f091b8fd9d74be42ba
Gould St / Yonge St (Ryerson University),10,11,22,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7164,1670103590,Gould St / Yonge St (Ryerson University),2022-12-03T21:42:40.914000Z,43.657424,-79.381019,fc62f74abe3d79fa430f55f6f56e5e3a
Front St W / Bay St (South Side),19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7283,1670103476,Front St W / Bay St (South Side),2022-12-03T21:42:40.915000Z,43.64595,-79.378761,4b13a471170e0768fe5e1ca0b30fde8d
Charles St W / Balmuto St - SMART,1,17,20,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7281,1670103556,Charles St W / Balmuto St,2022-12-03T21:42:40.916000Z,43.668427,-79.38725,5e8bf46c90fa957882beddfb6625870b
Charles St E / Jarvis St - SMART,6,14,20,0.0,0,True,6,"['key', 'transitcard', 'phone']",False,1,1,7280,1670103628,Charles St E / Jarvis St,2022-12-03T21:42:40.916000Z,43.669604,-79.381171,3ba9b248dbb5b0ffa30ec9807f14476c
Queen St E / Pape Ave - SMART,6,1,8,0.0,0,True,6,"['key', 'transitcard', 'phone']",False,1,1,7287,1670103743,Queen St E / Pape Ave,2022-12-03T21:42:40.917000Z,43.661673,-79.337789,0690f86b4ecb172570d8e08b5f9004c3
Gerrard St E / Broadview - SMART,15,2,18,0.0,0,True,15,"['key', 'transitcard', 'phone']",False,1,1,7286,1670103519,Gerrard St E / Broadview,2022-12-03T21:42:40.918000Z,43.665656,-79.352055,9796c16b7ac90260d9f033ba4735acea
Humber Bay Shores Park East,15,8,23,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7289,1670103744,Humber Bay Shores Park East,2022-12-03T21:42:40.920000Z,43.6308933,-79.4722622,abbcc3b45ad10472c3ec35ce3fb6e078
Humber Bay Shores Park West,11,18,31,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7288,1670103524,Humber Bay Shores Park West,2022-12-03T21:42:40.921000Z,43.6224434,-79.480284,ec48a65298b460584afe2586c15c360c
Taddle Creek Park,7,7,15,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7131,1670103649,Taddle Creek Park,2022-12-03T21:42:40.921000Z,43.66986,-79.398443,21982c325ac8d5dcc146b350aa0e8298
Thompson St / Broadview Ave - SMART,10,2,12,0.0,0,True,10,"['key', 'transitcard', 'phone']",False,1,1,7236,1670103619,Thompson St / Broadview Ave,2022-12-03T21:42:40.924000Z,43.659471,-79.350325,82748c8c8a714dd216bcd4c636585556
Roncesvalles Ave / Marmaduke St,15,3,19,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7234,1670103567,Roncesvalles Ave / Marmaduke St,2022-12-03T21:42:40.926000Z,43.650492,-79.450842,16658c808dda522274b99346e8f815fb
Queen St W  /  Fuller Ave - SMART,16,0,16,0.0,0,True,16,"['key', 'transitcard', 'phone']",False,1,1,7232,1670103499,Queen St W / Fuller Ave,2022-12-03T21:42:40.927000Z,43.640255,-79.439223,4d985c0489e4b123e499fcaa4b70e32e
King / Cowan Ave - SMART,5,10,16,0.0,0,True,5,"['key', 'transitcard', 'phone']",False,1,1,7233,1670103581,King St W / Cowan Ave,2022-12-03T21:42:40.928000Z,43.637922,-79.431734,2567d3e27e558c6e6ee94c289c838111
Garden Ave / Roncesvalles Ave,16,2,18,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7230,1670103597,Garden Ave / Roncesvalles Ave,2022-12-03T21:42:40.929000Z,43.643769,-79.447915,760056e88951946d2f3e9bea859333eb
Sorauren/Geoffrey (Sorauren Park) - SMART,10,5,16,0.0,1,True,9,"['key', 'transitcard', 'phone']",False,1,1,7238,1670103600,Sorauren St / Geoffrey St (Sorauren Park),2022-12-03T21:42:40.931000Z,43.649172,-79.4445087,c08362564d4889e345bfaaa42da5fb4f
Bloor St W / Manning Ave - SMART,8,10,20,0.0,0,True,8,"['key', 'transitcard', 'phone']",False,1,1,7239,1670103692,Bloor St W / Manning Ave,2022-12-03T21:42:40.932000Z,43.663912,-79.416124,c1375239981cfc9b3934e691cb9013bb
Simcoe St / Wellington St South,20,6,27,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7057,1670103500,Simcoe St / Wellington St 1,2022-12-03T21:42:40.811000Z,43.6458569,-79.3853654,dcbcf9c681fbd3e77dfbea6df0e070bc
Mallon Ave / Jones Ave -SMART,14,0,15,0.0,0,True,14,"['key', 'transitcard', 'phone']",False,1,1,7278,1670103630,Mallon Ave / Jones Ave,2022-12-03T21:42:40.341000Z,43.66587,-79.33443,29f79e7d7e4440c7554a3f3e3bae4f88
Berkeley St / Dundas St E - SMART,12,6,19,0.0,0,True,12,"['key', 'transitcard', 'phone']",False,1,1,7508,1670103512,Berkeley St / Dundas St E - SMART,2022-12-03T21:42:40.799000Z,43.658816,-79.367318,8d65a48806e799a8c2d5dcb77e97c1cb
128 Sterling Ave - SMART,11,8,20,0.0,0,True,11,"['key', 'transitcard', 'phone']",False,1,1,7497,1670103562,128 Sterling Ave - SMART,2022-12-03T21:42:40.522000Z,43.654004,-79.444792,53fc6d540a0eac8fb9f5366572e53515
Sunnyside Ave / The Queensway - SMART,7,13,20,0.0,0,True,7,"['key', 'transitcard', 'phone']",False,1,1,7496,1670103514,Sunnyside Ave / The Queensway - SMART,2022-12-03T21:42:40.521000Z,43.6397,-79.44865,049156f7c0e19a53a77d8310d93eed0c
Sackville St / Eastern Ave - SMART,10,1,12,0.0,0,True,10,"['key', 'transitcard', 'phone']",False,1,1,7493,1670103540,Sackville St / Eastern Ave - SMART,2022-12-03T21:42:40.517000Z,43.653809,-79.3595,adaa360374ea04ae057eba2ca7ba3e5b
Davenport Rd / McAlpine St - SMART,1,10,12,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7494,1670103514,Davenport Rd / McAlpine St - SMART,2022-12-03T21:42:40.523000Z,43.673768,-79.391253,8485289697ef258129b2437308511fcb
D'Arcy St / Spadina Ave - SMART,16,0,17,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7491,1670103738,D'Arcy St / Spadina Ave - SMART,2022-12-03T21:42:40.518000Z,43.654074,-79.398115,d7f2b1e9f55cea555a38270bb06eb0eb
Sumach St  / Queen St E,10,8,19,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7489,1670103559,Sumach St  / Queen St E,2022-12-03T21:42:40.767000Z,43.656638,-79.358749,fb0ff514e9bb7798f0a682f36f644b05
Blythwood Rd / Yonge St - SMART,8,7,15,0.0,0,True,8,"['key', 'transitcard', 'phone']",False,1,1,7485,1670103481,Blythwood Rd / Yonge St - SMART,2022-12-03T21:42:40.763000Z,43.716652,-79.399993,4898d236bceda7c4cb9430c896669537
Gerrard St E / Ted Reeve Dr,7,14,21,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7486,1670103522,Gerrard St E / Ted Reeve Dr,2022-12-03T21:42:40.765000Z,43.684261,-79.299332,c835abf1540e63c50d5a879e5075387e
Southwood Dr / Kingston Rd - SMART,0,12,12,0.0,0,True,0,"['key', 'transitcard', 'phone']",False,1,1,7483,1670103626,Southwood Dr / Kingston Rd - SMART,2022-12-03T21:42:40.767000Z,43.678685,-79.297974,32b476b39dacc23dda545c39ffb549cc
Neil McLellan Park,11,3,14,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7480,1670103704,Neil McLellan Park - SMART,2022-12-03T21:42:40.766000Z,43.65143,-79.47779,de5dcf1ee9ccff065e01b4516b46f190
Jane St / Bloor St W (Jane Subway Station),14,1,15,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7479,1670103585,Jane St / Bloor St W (Jane Subway Station),2022-12-03T21:42:40.781000Z,43.64976,-79.48477,8aa5c061e4ae37e2e05b05d04afadc2e
Antler St / Campbell Ave - SMART,9,11,20,0.0,0,True,9,"['key', 'transitcard', 'phone']",False,1,1,7477,1670103677,Antler St / Campbell Ave - SMART,2022-12-03T21:42:40.786000Z,43.664182,-79.449066,5f6ec96dda864a01fdf0c031b6a1b6d0
Clarence Square,21,2,23,0.0,0,True,21,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7474,1670103563,Clarence Square,2022-12-03T21:42:40.784000Z,43.64407,-79.3929,4a5734eee8c1c49197ffe9b992dd032a
Lake Shore Blvd W / Louisa St,6,9,15,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7471,1670103633,Lake Shore Blvd W / Louisa St,2022-12-03T21:42:40.781000Z,43.61868,-79.48674,ad299c229e85bba5b84af14933cfac77
Front St / Simcoe St,10,5,18,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7468,1670103627,Front St / Simcoe St,2022-12-03T21:42:40.943000Z,43.6442,-79.38702,41466727730d71a0286376ef3675d282
Lower Simcoe St / Bremner Blvd,9,3,14,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7467,1670103719,Lower Simcoe St / Bremner Blvd,2022-12-03T21:42:40.950000Z,43.64283,-79.38409,213541646a587196b1acb812a3d0a8ad
Glendonwynne Ave / Bloor St W,15,3,19,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7466,1670103698,Glendonwynne Ave / Bloor St W - SMART,2022-12-03T21:42:40.951000Z,43.65182,-79.47421,1a68bd75d5159c7cc33367b97ee8ab8e
Russell Hill Rd / St Clair Ave W,13,6,19,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7465,1670103547,Russell Hill Rd / St Clair Ave W - SMART,2022-12-03T21:42:40.951000Z,43.685569,-79.408019,1dd10befe3fa0d7d7ebc657b9a01942b
Church St / Lombard St,12,4,17,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7458,1670103528,Church St / Lombard St,2022-12-03T21:42:40.434000Z,43.651678,-79.375233,41ead9c9a4a83459161794bfb1894c07
Richmond St E / Yonge St,14,0,17,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7462,1670103736,Richmond St E / Yonge St,2022-12-03T21:42:40.948000Z,43.651838,-79.378743,888212c5d33ceed5acbab77b4e544689
High Park Amphitheatre,14,8,22,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7461,1670103632,High Park Amphitheatre,2022-12-03T21:42:40.949000Z,43.645653,-79.464366,a0f722fb6a0db164e9f07ae1f0cad178
Queen's Park Cres W / Hoskin Ave,0,23,23,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7457,1670103614,Queen's Park Cres W / Hoskin Ave,2022-12-03T21:42:40.413000Z,43.665221,-79.394009,189995604737e19f1b76cd3a3ff3aff9
Pottery Rd / Lower Don River Trail,5,9,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7454,1670103601,Pottery Rd / Lower Don River Trail - SMART,2022-12-03T21:42:40.414000Z,43.688148,-79.362101,fe268f3f2f439d0016dc46605491078e
Bleecker St / St James Ave,10,13,23,0.0,1,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7452,1670103684,Bleecker St / St James Ave,2022-12-03T21:42:40.417000Z,43.669232,-79.374495,70ad303e74f93aa2bfaea256b9b09753
Western Battery Rd / Pirandello St,26,4,30,0.0,0,True,26,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7451,1670103591,Western Battery Rd / Pirandello St,2022-12-03T21:42:40.421000Z,43.640075,-79.414156,a7cdbedefded6e117505bde22c24ef84
Carlaw Ave / Danforth Ave,6,9,15,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7450,1670103674,Carlaw Ave / Danforth Ave - SMART,2022-12-03T21:42:40.419000Z,43.678285,-79.347346,fbcb8f44813b5f7eba282691176d9249
Cosburn Ave / Cedarvale Ave,5,9,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7449,1670103519,Cosburn Ave / Cedarvale Ave,2022-12-03T21:42:40.660000Z,43.697139,-79.31469,280ce4cfc4b101f3a8a08843e4a258d6
Goodwood Park Ct / Dentonia Park,5,14,19,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7448,1670103657,Goodwood Park Ct / Dentonia Park,2022-12-03T21:42:40.661000Z,43.694826,-79.295208,9d4f1f5d63ed3e297fc737908616f617
Eastwood Rd / Coxwell Ave,12,7,19,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7445,1670103480,Eastwood Rd / Coxwell Ave,2022-12-03T21:42:40.657000Z,43.673118,-79.318651,0729b25bcf663b7a2278f01d63b50fcf
Trent Ave / Danforth Ave,11,12,23,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7447,1670103589,Trent Ave / Danforth Ave - SMART,2022-12-03T21:42:40.659000Z,43.689293,-79.295895,27e30ff4939a3992db39e99af9dfe172
Orchard Park,12,7,19,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7446,1670103626,Orchard Park,2022-12-03T21:42:40.659000Z,43.66908,-79.3149,675628c054189e3bce23785d6574a24d
Clendenan Ave / Rowland St - SMART,12,8,20,0.0,0,True,12,"['key', 'transitcard', 'phone']",False,1,1,7444,1670103658,Clendenan Ave / Rowland St - SMART,2022-12-03T21:42:40.658000Z,43.66073,-79.47149,32915794131e41a355ebee1ab9ad78fb
Martin Goodman Trail / Ontario Dr,3,23,26,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7440,1670103611,Martin Goodman Trail / Ontario Dr,2022-12-03T21:42:40.645000Z,43.63121,-79.41414,2af03519040730b7df9ecaea677a1bdb
Concord Ave / Bloor St W,2,13,15,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7437,1670103545,Concord Ave / Bloor St W - SMART,2022-12-03T21:42:40.712000Z,43.66189,-79.42679,738cf12a45b36f443d7585aa9d55e3a9
High Park Subway,4,10,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7438,1670103574,High Park Subway - SMART,2022-12-03T21:42:40.718000Z,43.65389,-79.4675,1f5bb4fff3139fff3f927f1a4980dc1e
Via Italia / Mackay Ave,1,14,15,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7434,1670103653,Via Italia / Mackay Ave - SMART,2022-12-03T21:42:40.711000Z,43.676697,-79.445029,80b72e233168f3583180edfe5ec6fd01
Rushton Rd / St Clair Ave W,1,9,10,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7435,1670103646,Rushton Rd / St Clair Ave W - SMART,2022-12-03T21:42:40.711000Z,43.68114,-79.4277,3df6faa6bc73f93a672aa3e3004434f0
Dundas St E / Boulton Ave - SMART,15,0,15,0.0,0,True,15,"['key', 'transitcard', 'phone']",False,1,1,7433,1670103517,Dundas St E / Boulton Ave - SMART,2022-12-03T21:42:40.715000Z,43.663148,-79.347938,8ab6f991fa3032ee2a20b1d34d50be01
Gerrard St E / Leslie St,27,0,27,0.0,0,True,27,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7431,1670103544,Gerrard St E / Leslie St,2022-12-03T21:42:40.714000Z,43.669813,-79.3335,236729e04a979069b035a3070e608f6e
Marilyn Bell Park Tennis Court,6,21,27,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7430,1670103696,Marilyn Bell Park Tennis Court,2022-12-03T21:42:40.713000Z,43.633537,-79.437461,2800c972b83e435cecefcdb95078e435
Northern Dancer Blvd / Lake Shore Blvd E,20,7,27,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7427,1670103483,Northern Dancer Blvd / Lake Shore Blvd E,2022-12-03T21:42:40.861000Z,43.663162,-79.309765,be39936af5ab6b60d98a2d6756387909
The Queensway at South Kingsway,12,10,23,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7425,1670103617,The Queensway at South Kingsway - SMART,2022-12-03T21:42:40.863000Z,43.63632,-79.47307,2c32c6a2dbfb666ee51150ce15e1b9a5
Merton St / Mount Pleasant Rd,3,20,23,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7424,1670103580,Merton St / Mount Pleasant Rd - SMART,2022-12-03T21:42:40.864000Z,43.697819,-79.38786,9fa8f250a5b887af9cda8df6931f2eca
Tyndall Ave / King St W - SMART,5,9,16,0.0,0,True,5,"['key', 'transitcard', 'phone']",False,1,1,7422,1670103513,Tyndall Ave / King St W - SMART,2022-12-03T21:42:40.865000Z,43.638426,-79.429142,c9395d274aa197587eb89f34e68e262a
College Park - Yonge St Entrance,1,19,25,0.0,1,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7418,1670103546,College Park - Yonge Entrance,2022-12-03T21:42:40.326000Z,43.65988,-79.38279,a3eb9012fe995bffeef3b7d02cfffbd1
Bloor St W / Huron St,0,26,26,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7419,1670103710,Bloor St W / Huron St,2022-12-03T21:42:40.327000Z,43.667023,-79.401805,39f55e6a94e610893f32c72f4601cdef
Barton St / Howland St - SMART,6,12,19,0.0,0,True,6,"['key', 'transitcard', 'phone']",False,1,1,7420,1670103632,Barton St / Howland St - SMART,2022-12-03T21:42:40.866000Z,43.66842,-79.410585,7c6f64117f740f5dc9114ebfb26a6247
Keele St / Annette St,3,12,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7414,1670103591,Keele St / Annette St - SMART,2022-12-03T21:42:40.323000Z,43.66402,-79.46418,d1bac3c8125c67909fa2e4a3cdf6b409
Keele St / Vine Ave,15,8,23,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7415,1670103725,Keele St / Vine Ave - SMART,2022-12-03T21:42:40.323000Z,43.66686,-79.46526,e7384509a60160b8e84403a3247255a5
Howard St / Rose Ave,2,16,19,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7410,1670103589,Howard St / Ontario St,2022-12-03T21:42:40.319000Z,43.671278,-79.372127,56ff366ef56862dc34e4df414568d4b0
Little Norway Park,19,2,22,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7411,1670103597,Little Norway Park,2022-12-03T21:42:40.320000Z,43.635023,-79.399505,940aa4a33247df5ea989d1b07e125e5d
Isabella St / Church St,0,19,19,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7409,1670103668,Isabella St / Church St - SMART,2022-12-03T21:42:40.540000Z,43.66834,-79.38235,26edc0f88e4e012ab0d9930c725d5fba
University Ave / Armoury St,12,11,23,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7408,1670103483,University Ave / Armoury St - SMART,2022-12-03T21:42:40.541000Z,43.65263,-79.38766,21cff63a550f456e30a23efb4d8c3caf
